"JAMES M",OCONNOR,"",STOW,OH,US,44224,41.1735,-81.4497,1,03859263,1975,1973,07/27/1973,"GOODYEAR TIRE RUBBER COMPANY",H000000000153,526,03859263-1,03859263-1,03859263-1
"RICHARD R",SMITH,"","CUYAHOGA FALLS",OH,US,44224,41.1735,-81.4497,2,03859263,1975,1973,07/27/1973,"GOODYEAR TIRE RUBBER COMPANY",H000000000153,526,03859263-2,03859263-2,03859263-2
JOGINDER,LAL,"",AKRON,OH,US,44399,41.087432,-81.515568,3,03859263,1975,1973,07/27/1973,"GOODYEAR TIRE RUBBER COMPANY",H000000000153,526,03859263-3,03859263-3,03859263-3
"GEORGE A","KNUDSEN JR","","SCOTCH PLAINS",NJ,US,7076,40.619819,-74.375205,1,03859264,1975,1970,09/02/1970,"EXXON RESEARCH ENGINEERING CO",H000000000089,524,03859264-1,03859264-1,03859264-1
PAUL,HEPWORTH,"",STOCKTON-ON-TEES,"",GB,"",54.583333,-1.416667,1,03859265,1975,1972,06/21/1972,"IMPERIAL CHEMICAL INDUSTRIES PLC",A000010517934,526,03859265-1,03859265-1,03859265-1
"DONALD D",CARLOS,"",MIDDLETOWN,KY,US,40253,38.242117,-85.529319,1,03859266,1975,1973,11/14/1973,"CELANESE COATINGS SPECIALTIES COMPANY",H000000021186,525/524,03859266-1,03859266-1,03859266-1
"DARRELL D",HICKS,"",JEFFERSONTOWN,KY,US,40299,38.163,-85.5213,2,03859266,1975,1973,11/14/1973,"CELANESE COATINGS SPECIALTIES COMPANY",H000000021186,525/524,03859266-2,03859266-2,03859266-2
KAZUO,YAMAGUCHI,"",TOKYO,"",JP,"",35.685,139.751389,1,03859267,1975,1973,04/12/1973,"MITSUBISHI CHEMICAL INDUSTRIES LTD",A000010045727,526/502,03859267-1,03859267-1,03859267-1
NATSUKI,KANOH,"",SAGAMIHARA-SHI,"",JP,"",35.55,139.35,2,03859267,1975,1973,04/12/1973,"MITSUBISHI CHEMICAL INDUSTRIES LTD",A000010045727,526/502,03859267-2,03859267-2,03859267-2
SHIGEAKI,OKANO,"",TOKYO,"",JP,"",35.685,139.751389,3,03859267,1975,1973,04/12/1973,"MITSUBISHI CHEMICAL INDUSTRIES LTD",A000010045727,526/502,03859267-3,03859267-3,03859267-3
ATSUSHI,MURAKAMI,"",KAWASAKI-SHI,"",JP,"",35.583333,139.583333,4,03859267,1975,1973,04/12/1973,"MITSUBISHI CHEMICAL INDUSTRIES LTD",A000010045727,526/502,03859267-4,03859267-4,03859267-4
JOSEPH,NOVACK,"",SPRINGFIELD,MA,US,1199,42.119147,-72.603412,1,03859268,1975,1973,03/09/1973,"MONSANTO COMPANY INC",A000010102410,526,03859268-1,03859268-1,03859268-1
"WALLACE G",BIR,"","CREVE COEUR",MO,US,63141,38.659172,-90.456634,2,03859268,1975,1973,03/09/1973,"MONSANTO COMPANY INC",A000010102410,526,03859268-2,03859268-2,03859268-2
"HANS W",MAURER,"",PADUCAH,KY,US,42003,37.031534,-88.587966,1,03859269,1975,1973,09/28/1973,"WESTVACO CORPORATION",A000011188643,525/524,03859269-1,03859269-1,03859269-1
ANDREJS,ZVEJNIEKS,"",LAKELAND,FL,US,33815,28.038562,-81.997042,1,03859270,1975,1972,02/22/1972,"AZS CORPORATION",H000000070436,530,03859270-1,03859270-1,03859270-1
HIROSHI,SUGIYAMA,"",ASHIYA-SHI,"",JP,"",34.75,135.3,1,03859271,1975,1969,02/24/1969,"SUMITOMO CHEMICAL COMPANY LIMITED",H000000000083,534/8,03859271-1,03859271-1,03859271-1
HIDEO,OTSUKA,"",IBARAKI-SHI,"",JP,"",34.85,135.55,2,03859271,1975,1969,02/24/1969,"SUMITOMO CHEMICAL COMPANY LIMITED",H000000000083,534/8,03859271-2,03859271-2,03859271-2
MASAKUZU,YAMAMOTO,"",TAKARAZUKA-SHI,"",JP,"",34.85,135.366667,3,03859271,1975,1969,02/24/1969,"SUMITOMO CHEMICAL COMPANY LIMITED",H000000000083,534/8,03859271-3,03859271-3,03859271-3
TAKUO,IKEDA,"",IBARAKI-SHI,"",JP,"",34.85,135.55,4,03859271,1975,1969,02/24/1969,"SUMITOMO CHEMICAL COMPANY LIMITED",H000000000083,534/8,03859271-4,03859271-4,03859271-4
MASAMI,OKUNO,"",MINOO-SHI,"",JP,"",34.816667,135.466667,5,03859271,1975,1969,02/24/1969,"SUMITOMO CHEMICAL COMPANY LIMITED",H000000000083,534/8,03859271-5,03859271-5,03859271-5
ULRICH,STACHE,"",,,,,,,1,03859272,1975,1972,07/07/1972,"HOECHST AKTIENGESELLSCHAFT",A000010102636,536/540,03859272-1,06835724-1,06835724-1
WERNER,FRITSCH,"",,,,,,,2,03859272,1975,1972,07/07/1972,"HOECHST AKTIENGESELLSCHAFT",A000010102636,536/540,03859272-2,03859272-2,03859272-2
WERNER,HAEDE,"",,,,,,,3,03859272,1975,1972,07/07/1972,"HOECHST AKTIENGESELLSCHAFT",A000010102636,536/540,03859272-3,03859272-3,03859272-3
KURT,RADSCHEIT,"","FRANKFURT AM MAIN","",DE,"",50.116667,8.683333,4,03859272,1975,1972,07/07/1972,"HOECHST AKTIENGESELLSCHAFT",A000010102636,536/540,03859272-4,03859272-4,03859272-4
ERNAT,LINDMER,"","FRANKFURT AM MAIN","",DE,"",50.116667,8.683333,5,03859272,1975,1972,07/07/1972,"HOECHST AKTIENGESELLSCHAFT",A000010102636,536/540,03859272-5,03859272-5,03859272-5
LASZLO,BEREGI,"",BOULOGNE-SUR-SEINE,"",FR,"",48.833333,2.25,1,03859273,1975,1973,02/16/1973,"SCIENCE UNION ET CIE SOCIETE FRANCAISE DE RECHERCHE MEDICAL",H000000004432,540/546/548,03859273-1,03859273-1,03859273-1
PIERRE,HUGON,"",RUEIL-MALMAISON,"",FR,"",48.883333,2.2,2,03859273,1975,1973,02/16/1973,"SCIENCE UNION ET CIE SOCIETE FRANCAISE DE RECHERCHE MEDICAL",H000000004432,540/546/548,03859273-2,03859273-2,03859273-2
JACQUES,DUHAULT,"",CHATOU,"",FR,"",48.883333,2.15,3,03859273,1975,1973,02/16/1973,"SCIENCE UNION ET CIE SOCIETE FRANCAISE DE RECHERCHE MEDICAL",H000000004432,540/546/548,03859273-3,03859273-3,03859273-3
"JEAN CLAUDE",POIGNANT,"",BURES-SUR-YVETTE,"",FR,"",48.7,2.166667,4,03859273,1975,1973,02/16/1973,"SCIENCE UNION ET CIE SOCIETE FRANCAISE DE RECHERCHE MEDICAL",H000000004432,540/546/548,03859273-4,03859273-4,03859273-4
HERMANN,BREUER,"",REGENSBURG,"",DE,"",49.015,12.095556,1,03859274,1975,1972,07/13/1972,"BRISTOL MYERS SQUIBB COMPANY",A000010168078,540,03859274-1,03859274-1,03859274-1
MICHIO,NAKANISHI,"",OITA,"",JP,"",33.25,131.6,1,03859275,1975,1972,05/31/1972,"YOSHITOMI PHARMACEUTICAL INDUSTRIES LTD",H000000001947,540/549,03859275-1,03859275-1,03859275-1
MASAMI,SHIROKI,"",YOSHITOMI-MACHI,"",JP,"",33.6,131.166667,2,03859275,1975,1972,05/31/1972,"YOSHITOMI PHARMACEUTICAL INDUSTRIES LTD",H000000001947,540/549,03859275-2,03859275-2,03859275-2
TETSUYA,TAHARA,"",YOSHITOMI-MACHI,"",JP,"",33.6,131.166667,3,03859275,1975,1972,05/31/1972,"YOSHITOMI PHARMACEUTICAL INDUSTRIES LTD",H000000001947,540/549,03859275-3,03859275-3,03859275-3
KAZUHIKO,ARAKI,"",YOSHITOMI-MACHI,"",JP,"",33.6,131.166667,4,03859275,1975,1972,05/31/1972,"YOSHITOMI PHARMACEUTICAL INDUSTRIES LTD",H000000001947,540/549,03859275-4,03859275-4,03859275-4
JANOS,KOLLONITSCH,"",WESTFIELD,NJ,US,7091,40.693796,-74.382617,1,03859276,1975,1972,12/13/1972,"MERCK CO INC",A000010048949,540,03859276-1,03859276-1,03859276-1
"GEORGE A",DOLDOURAS,"",FANWOOD,NJ,US,7023,40.641449,-74.382226,2,03859276,1975,1972,12/13/1972,"MERCK CO INC",A000010048949,540,03859276-2,03859276-2,03859276-2
MASUO,MURAKAMI,"",TOKYO,"",JP,"",35.685,139.751389,1,03859277,1975,1972,12/29/1972,"YAMANOUCHI PHARMACEUTICAL CO LTD",H000000001193,540/514/546,03859277-1,03859277-1,03859277-1
KAICHIRO,ICHIKAWA,"",TOKYO,"",JP,"",35.685,139.751389,2,03859277,1975,1972,12/29/1972,"YAMANOUCHI PHARMACEUTICAL CO LTD",H000000001193,540/514/546,03859277-2,03859277-2,03859277-2
KAZUO,IMAI,"",OMIYA,"",JP,"",36.55,140.416667,3,03859277,1975,1972,12/29/1972,"YAMANOUCHI PHARMACEUTICAL CO LTD",H000000001193,540/514/546,03859277-3,03859277-3,03859277-3
NORIO,SATO,"",SHIRAOKA-MACHI,"",JP,"",36.016667,139.666667,4,03859277,1975,1972,12/29/1972,"YAMANOUCHI PHARMACEUTICAL CO LTD",H000000001193,540/514/546,03859277-4,03859277-4,03859277-4
NORIKI,ITO,"",AGEO,"",JP,"",35.969722,139.588611,5,03859277,1975,1972,12/29/1972,"YAMANOUCHI PHARMACEUTICAL CO LTD",H000000001193,540/514/546,03859277-5,03859277-5,03859277-5
YOSHIHIKO,OKA,"",KAWAGOE,"",JP,"",35.908611,139.485278,6,03859277,1975,1972,12/29/1972,"YAMANOUCHI PHARMACEUTICAL CO LTD",H000000001193,540/514/546,03859277-6,03859277-6,03859277-6
TSUTOMU,KAWAMURA,"",AGEO,"",JP,"",35.969722,139.588611,7,03859277,1975,1972,12/29/1972,"YAMANOUCHI PHARMACEUTICAL CO LTD",H000000001193,540/514/546,03859277-7,03859277-7,03859277-7
TERUAKI,OZASA,"",AGEO,"",JP,"",35.969722,139.588611,8,03859277,1975,1972,12/29/1972,"YAMANOUCHI PHARMACEUTICAL CO LTD",H000000001193,540/514/546,03859277-8,03859277-8,03859277-8
"ABRAHAM H","DE ROOY","",GELEEN,"",NL,"",51.066667,5.833333,1,03859278,1975,1973,08/01/1973,"STAMICARBON B V",H000000000833,540/546/548,03859278-1,03859278-1,03859278-1
REIJER,GOETTSCH,"",BEEK,"",NL,"",51.533333,5.95,2,03859278,1975,1973,08/01/1973,"STAMICARBON B V",H000000000833,540/546/548,03859278-2,03859278-2,03859278-2
"GRAHAM ALWYN",FOTHERGILL,"",KNEBWORTH,"",GB,"",51.866667,-.2,1,03859279,1975,1972,04/10/1972,"HOFFMANN LA ROCHE INC",A000010186002,549,03859279-1,03859279-1,03859279-1
"JOHN MERVYN",OSBOND,"",HATFIELD,"",GB,"",52.233333,-2.616667,2,03859279,1975,1972,04/10/1972,"HOFFMANN LA ROCHE INC",A000010186002,549,03859279-2,03859279-2,03859279-2
"JAMES CHARLES",WICKENS,"","SAINT ALBANS","",GB,"",51.75,-.333333,3,03859279,1975,1972,04/10/1972,"HOFFMANN LA ROCHE INC",A000010186002,549,03859279-3,03859279-3,03859279-3
"PETER H",WEI,"",SPRINGFIELD,PA,US,19064,39.95454,-75.29796,1,03859280,1975,1972,05/31/1972,"AMERICAN HOME PRODUCTS CORPORATION",H000000000233,548/546,03859280-1,03859280-1,03859280-1
"WILLIAM F",BRUCE,"",HAVERTOWN,PA,US,19083,39.974773,-75.308851,1,03859281,1975,1973,01/26/1973,"AMERICAN HOME PRODUCTS CORPORATION",H000000000233,544/546,03859281-1,03859281-1,03859281-1
"THERESA Y",CHENG,"",NEWARK,NJ,US,7199,40.72707,-74.172065,1,03859282,1975,1961,07/14/1961,"MERCK CO INC",A000010048949,540,03859282-1,03859282-1,03859282-1
SANDOR,KARADY,"",ELIZABETH,NJ,US,7208,40.67442,-74.225148,2,03859282,1975,1961,07/14/1961,"MERCK CO INC",A000010048949,540,03859282-2,03859282-2,03859282-2
"SEEMON H",PINES,"","NEW PROVIDNCE",NJ,US,7974,40.700446,-74.405937,3,03859282,1975,1961,07/14/1961,"MERCK CO INC",A000010048949,540,03859282-3,03859282-3,03859282-3
MEYER,SLETZINGER,"","NORTH PLAINFIELD",NJ,US,7063,40.609259,-74.453927,4,03859282,1975,1961,07/14/1961,"MERCK CO INC",A000010048949,540,03859282-4,03859282-4,03859282-4
PETER,HINDERMANN,"",BOTTMINGEN,"",CH,"",47.516667,7.566667,1,03859283,1975,1973,09/07/1973,"CIBA GEIGY AG",A000010036456,544/546/552,03859283-1,03859283-1,03859283-1
HUBERT,MEINDL,"",RIEHEN,"",CH,"",52.883333,8.166667,2,03859283,1975,1973,09/07/1973,"CIBA GEIGY AG",A000010036456,544/546/552,03859283-2,03859283-2,03859283-2
"ROBERT L",FORMAINI,"",MILLINGTON,NJ,US,7946,40.685934,-74.514584,1,03859284,1975,1970,12/23/1970,"ALLIED SIGNAL INC",A000010157481,544/252/508/528,03859284-1,03859284-1,03859284-1
"EDWIN D",LITTLE,"","CONVENT STATION",NJ,US,7961,40.796667,-74.481944,2,03859284,1975,1970,12/23/1970,"ALLIED SIGNAL INC",A000010157481,544/252/508/528,03859284-2,03859284-2,03859284-2
"MARCEL K",EBERLE,"",MADISON,NJ,US,7940,40.755677,-74.418689,1,03859285,1975,1973,11/09/1973,"",,544,03859285-1,03859285-1,03859285-1
"ROBERT W",FLEMING,"",CINCINNATI,OH,US,45999,39.085561,-84.513589,1,03859286,1975,1970,12/11/1970,"RICHARDSON VICKS INC",A000010173899,544/540,03859286-1,03859286-1,03859286-1
"ARTHUR D",SILL,"",CINCINNATI,OH,US,45999,39.085561,-84.513589,2,03859286,1975,1970,12/11/1970,"RICHARDSON VICKS INC",A000010173899,544/540,03859286-2,03859286-2,03859286-2
"FRANCIS WILLIAM",SWEET,"",CINCINNATI,OH,US,45999,39.085561,-84.513589,3,03859286,1975,1970,12/11/1970,"RICHARDSON VICKS INC",A000010173899,544/540,03859286-3,03954983-2,03954983-2
"WALTER WESLEY",PARISH,"",PROVO,UT,US,84606,40.215754,-111.634446,1,03859287,1975,1971,05/05/1971,"",,544/106/252,03859287-1,03859287-1,03859287-1
"H SMITH",BROADBENT,"",WEBSTER,NY,US,14580,43.220645,-77.464013,2,03859287,1975,1971,05/05/1971,"",,544/106/252,03859287-2,03859287-2,03859287-2
"GERALD GEORGE",DEANGELIS,"",WILTON,CT,US,6897,41.204177,-73.435815,1,03859288,1975,1971,09/20/1971,"PFIZER INC",A000010207314,544,03859288-1,03859288-1,03859288-1
"HANS JURGEN ERNST",HESS,"","OLD LYME",CT,US,6371,41.328807,-72.309397,2,03859288,1975,1971,09/20/1971,"PFIZER INC",A000010207314,544,03859288-2,03859328-1,03859328-1
"GOETZ E",HARDTMANN,"","FLORHAM PARK",NJ,US,7932,40.775255,-74.393299,1,03859289,1975,1973,01/26/1973,"",,544/514/540,03859289-1,03859289-1,03859289-1
ANTON,EBNOTHER,"",ARLESHEIM,"",CH,"",47.483333,7.616667,1,03859290,1975,1971,03/04/1971,"SANDOZ LTD",A000010031275,546/G9B,03859290-1,03859290-1,03859290-1
ERWIN,RISSI,"",BASEL,"",CH,"",47.566667,7.6,2,03859290,1975,1971,03/04/1971,"SANDOZ LTD",A000010031275,546/G9B,03859290-2,03859290-2,03859290-2
"HOMER A",BURCH,"",NORWICH,NY,US,13815,42.530787,-75.524876,1,03859291,1975,1973,10/01/1973,"MORTON THIOKOL INC",A000010066760,546/548,03859291-1,03859291-1,03859291-1
"KENNETH P",DORSCHNER,"",JACKSONVILLE,FL,US,32277,30.362941,-81.581889,1,03859292,1975,1972,08/15/1972,"SCM CORPORATION",H000000000812,546/504,03859292-1,03859292-1,03859292-1
"JAMES A",ALBRIGHT,"","SAINT LOUIS",MI,US,48880,43.409427,-84.599079,2,03859292,1975,1972,08/15/1972,"SCM CORPORATION",H000000000812,546/504,03859292-2,03859292-2,03859292-2
KEISUKE,MURAYAMA,"",TOKYO,"",JP,"",35.685,139.751389,1,03859293,1975,1973,09/04/1973,"SANKYO COMPANY LIMITED",A000010058652,546/524,03859293-1,03859293-1,03859293-1
NORIYUKI,OHTA,"",TOKYO,"",JP,"",35.685,139.751389,10,03859293,1975,1973,09/04/1973,"SANKYO COMPANY LIMITED",A000010058652,546/524,03859293-10,03859293-10,03859293-10
HISAYOU,OHSAWA,"",TOKYO,"",JP,"",35.685,139.751389,11,03859293,1975,1973,09/04/1973,"SANKYO COMPANY LIMITED",A000010058652,546/524,03859293-11,03859293-11,03859293-11
SYOJI,MORIMURA,"",TOKYO,"",JP,"",35.685,139.751389,2,03859293,1975,1973,09/04/1973,"SANKYO COMPANY LIMITED",A000010058652,546/524,03859293-2,03859293-2,03859293-2
TAKAO,YOSHIOKA,"",TOKYO,"",JP,"",35.685,139.751389,3,03859293,1975,1973,09/04/1973,"SANKYO COMPANY LIMITED",A000010058652,546/524,03859293-3,03859293-3,03859293-3
TOSHIMASA,TODA,"",TOKYO,"",JP,"",35.685,139.751389,4,03859293,1975,1973,09/04/1973,"SANKYO COMPANY LIMITED",A000010058652,546/524,03859293-4,03859293-4,03859293-4
EIKO,MORI,"",TOKYO,"",JP,"",35.685,139.751389,5,03859293,1975,1973,09/04/1973,"SANKYO COMPANY LIMITED",A000010058652,546/524,03859293-5,03859293-5,03859293-5
HIDEO,HORIUCHI,"",TOKYO,"",JP,"",35.685,139.751389,6,03859293,1975,1973,09/04/1973,"SANKYO COMPANY LIMITED",A000010058652,546/524,03859293-6,03859293-6,03859293-6
SUSUMU,HIGASHIDA,"",TOKYO,"",JP,"",35.685,139.751389,7,03859293,1975,1973,09/04/1973,"SANKYO COMPANY LIMITED",A000010058652,546/524,03859293-7,03859293-7,03859293-7
KATSUAKI,MATSUI,"",TOKYO,"",JP,"",35.685,139.751389,8,03859293,1975,1973,09/04/1973,"SANKYO COMPANY LIMITED",A000010058652,546/524,03859293-8,03859293-8,03859293-8
TOMOYUKI,KORUMADA,"",TOKYO,"",JP,"",35.685,139.751389,9,03859293,1975,1973,09/04/1973,"SANKYO COMPANY LIMITED",A000010058652,546/524,03859293-9,03859293-9,03859293-9
ALBRECHT,EDENHOFER,"",RIEHEN,"",CH,"",52.883333,8.166667,1,03859294,1975,1973,10/03/1973,"HOFFMANN LA ROCHE INC",A000010186002,546,03859294-1,03859294-1,03859294-1
HANS,SPIEGELBERG,"",BASEL,"",CH,"",47.566667,7.6,2,03859294,1975,1973,10/03/1973,"HOFFMANN LA ROCHE INC",A000010186002,546,03859294-2,03859294-2,03859294-2
LUDWIG,SCHRODER,"",INGELHEIM,"",DE,"",49.980556,8.073611,1,03859295,1975,1972,01/26/1972,"",,546/504,03859295-1,03859295-1,03859295-1
KLAUS,THOMAS,"",GAU-ALGESHEIM,"",DE,"",49.965556,8.029444,2,03859295,1975,1972,01/26/1972,"",,546/504,03859295-2,03859295-2,03859295-2
"WENDELL GARY",PHILLIPS,"",OLIVETTE,MO,US,63132,38.671787,-90.377495,1,03859296,1975,1973,03/29/1973,"MONSANTO COMPANY INC",A000010102410,548,03859296-1,03859296-1,03859296-1
"ALFRED BAY",SULLIVAN,"",AKRON,OH,US,44399,41.087432,-81.515568,1,03859297,1975,1972,06/26/1972,"MONSANTO COMPANY INC",A000010102410,548/544,03859297-1,03859297-1,03859297-1
"JOHN H",SELLSTEDT,"","KNG OF PRUSSA",PA,US,19406,40.11594,-75.37374,1,03859298,1975,1971,11/09/1971,"AMERICAN HOME PRODUCTS CORPORATION",H000000000233,540,03859298-1,03859298-1,03859298-1
JURGEN,HOCKER,"",KOLN,"",DE,"",50.933333,6.95,1,03859299,1975,1972,11/15/1972,"BAYER AKTIENGESELLSCHAFT",A000010032645,548/544/562,03859299-1,03859299-1,03859299-1
RUDOLF,MERTEN,"",LEVERKUSEN,"",DE,"",51.016667,6.983333,2,03859299,1975,1972,11/15/1972,"BAYER AKTIENGESELLSCHAFT",A000010032645,548/544/562,03859299-2,03859299-2,03859299-2
"CLARK OBER",MILLER,"","WILLOUGHBY HILLS",OH,US,44094,41.637224,-81.418352,1,03859300,1975,1972,02/14/1972,"LUBRIZOL CORPORATION",H000000000668,548/564/987,03859300-1,03859300-1,03859300-1
"EDWARD KOON",WAT,"",WILMINGTON,DE,US,19899,39.735632,-75.547657,1,03859301,1975,1973,04/25/1973,"E I DU PONT DE NEMOURS AND COMPANY",H000000000024,548/504,03859301-1,03859301-1,03859301-1
"WILLIAM D",DIXON,"",KIRKWOOD,MO,US,63122,38.584479,-90.41402,1,03859302,1975,1973,02/05/1973,"MONSANTO COMPANY INC",A000010102410,548/504,03859302-1,03859302-1,03859302-1
HARUMI,KATSUYAMA,"",SAITAMA,"",JP,"",36.0,139.5,1,03859303,1975,1972,08/01/1972,"FUJI PHOTO FILM CO LTD",A000010035016,548/430/546,03859303-1,03859303-1,03859303-1
HISATAKE,ONO,"",SAITAMA,"",JP,"",36.0,139.5,2,03859303,1975,1972,08/01/1972,"FUJI PHOTO FILM CO LTD",A000010035016,548/430/546,03859303-2,03859303-2,03859303-2
PHILIPPE,DOSTERT,"",BASEL,"",CH,"",47.566667,7.6,1,03859304,1975,1972,12/21/1972,"HOFFMANN LA ROCHE INC",A000010186002,548/544,03859304-1,03859304-1,03859304-1
EMILIO,KYBURZ,"",REINACH,"",CH,"",47.266667,8.183333,2,03859304,1975,1972,12/21/1972,"HOFFMANN LA ROCHE INC",A000010186002,548/544,03859304-2,03859304-2,03859304-2
KLAUS,POSSELT,"",BERGEN-ENKHEIM,"",DE,"",50.15,8.75,1,03859305,1975,1971,04/26/1971,"DEUTSCHE GOLD UND SILBER SCHEIDEANSTALT VORMALS ROESSLER",H000000001002,548/546,03859305-1,03859305-1,03859305-1
KURT,THIELE,"",BARCELONA,"",ES,"",41.666667,2.0,2,03859305,1975,1971,04/26/1971,"DEUTSCHE GOLD UND SILBER SCHEIDEANSTALT VORMALS ROESSLER",H000000001002,548/546,03859305-2,03859305-2,03859305-2
JULES,FREEDMAN,"",THIENSVILLE,WI,US,53097,43.23648,-87.9846,1,03859306,1975,1973,03/08/1973,"",,549/546,03859306-1,03859306-1,03859306-1
"ALBERT A",CARR,"",CINCINNATI,OH,US,45999,39.085561,-84.513589,1,03859307,1975,1971,07/14/1971,"RICHARDSON VICKS INC",A000010173899,549/544/546,03859307-1,03859307-1,03859307-1
"ROBERT W",FLEMING,"",CINCINNATI,OH,US,45999,39.085561,-84.513589,2,03859307,1975,1971,07/14/1971,"RICHARDSON VICKS INC",A000010173899,549/544/546,03859307-2,03859286-1,03859286-1
"ARTHUR D",SILL,"",CINCINNATI,OH,US,45999,39.085561,-84.513589,3,03859307,1975,1971,07/14/1971,"RICHARDSON VICKS INC",A000010173899,549/544/546,03859307-3,03859286-2,03859286-2
"SIDNEY B",RICHTER,"",CHICAGO,IL,US,60827,41.64704,-87.62067,1,03859308,1975,1973,05/07/1973,"VELSICOL CHEMICAL CORPORATION",H000000001393,549/504,03859308-1,03859308-1,03859308-1
JOHN,KRENZER,"","OAK PARK",IL,US,60304,41.874171,-87.789179,2,03859308,1975,1973,05/07/1973,"VELSICOL CHEMICAL CORPORATION",H000000001393,549/504,03859308-2,03859308-2,03859308-2
"JOHN H",FRIED,"","PALO ALTO",CA,US,94309,37.416667,-122.166667,1,03859309,1975,1971,11/16/1971,"SYNTEX CORPORATION",A000010231746,549/548,03859309-1,03859309-1,03859309-1
"HANS K",DIETL,"",KINGSPORT,TN,US,37669,36.529122,-82.556123,1,03859310,1975,1972,08/23/1972,"EASTMAN KODAK COMPANY",A000010799365,549/568,03859310-1,03859310-1,03859310-1
"KENT C",BRANNOCK,"",KINGSPORT,TN,US,37669,36.529122,-82.556123,2,03859310,1975,1972,08/23/1972,"EASTMAN KODAK COMPANY",A000010799365,549/568,03859310-2,03859310-2,03859310-2
TED,SYMON,"",LOMBARD,IL,US,60148,41.869897,-88.011733,1,03859311,1975,1972,02/25/1972,UOP,A000010166801,549,03859311-1,03859311-1,03859311-1
"ALLEN K",SPARKS,"","DES PLAINES",IL,US,60019,42.024981,-87.899607,2,03859311,1975,1972,02/25/1972,UOP,A000010166801,549,03859311-2,03859311-2,03859311-2
"DONALD R",MEYER,"",CINCINNATI,OH,US,45999,39.085561,-84.513589,1,03859312,1975,1972,12/21/1972,"RICHARDSON VICKS INC",A000010173899,549/514,03859312-1,03859312-1,03859312-1
"ARTHUR D",SILL,"",CINCINNATI,OH,US,45999,39.085561,-84.513589,2,03859312,1975,1972,12/21/1972,"RICHARDSON VICKS INC",A000010173899,549/514,03859312-2,03859286-2,03859286-2
"LESTER L",MARAVETZ,"",WESTFIELD,NJ,US,7091,40.693796,-74.382617,1,03859313,1975,1972,06/20/1972,"MOBIL OIL CORP",A000010190949,549/504,03859313-1,03859313-1,03859313-1
"CLIFFORD F",DUKES,"",LOUISVILLE,KY,US,40299,38.163,-85.5213,1,03859314,1975,1967,06/29/1967,"CELANESE COATINGS SPECIALTIES COMPANY",H000000021186,549,03859314-1,03859314-1,03859314-1
"ROBERT W",WELCH,"",LOUISVILLE,KY,US,40299,38.163,-85.5213,2,03859314,1975,1967,06/29/1967,"CELANESE COATINGS SPECIALTIES COMPANY",H000000021186,549,03859314-2,03859314-2,03859314-2
"ARTHUR A",SANTILLI,"",HAVERTOWN,PA,US,19083,39.974773,-75.308851,1,03859315,1975,1972,10/30/1972,"AMERICAN HOME PRODUCTS CORPORATION",H000000000233,552/514/544,03859315-1,03859315-1,03859315-1
"ANTHONY C",SCOIESE,"","KNG OF PRUSSA",PA,US,19406,40.11594,-75.37374,2,03859315,1975,1972,10/30/1972,"AMERICAN HOME PRODUCTS CORPORATION",H000000000233,552/514/544,03859315-2,03859315-2,03859315-2
"STANLEY C",BELL,"","PENN VALLEY",PA,US,19072,40.018469,-75.264095,3,03859315,1975,1972,10/30/1972,"AMERICAN HOME PRODUCTS CORPORATION",H000000000233,552/514/544,03859315-3,03859315-3,03859315-3
ALOIS,AIGNESBERGER,"",TROSTBERG,"",DE,"",48.033333,12.55,1,03859316,1975,1970,08/07/1970,"SUDDEUTSCHE KALKSTICKSTOFF WERKE AKTIENGESELLSCHAFT",H000000017265,524,03859316-1,03859316-1,03859316-1
"HANS GUNTER",ROSENBAUER,"",TROSTBERG,"",DE,"",48.033333,12.55,2,03859316,1975,1970,08/07/1970,"SUDDEUTSCHE KALKSTICKSTOFF WERKE AKTIENGESELLSCHAFT",H000000017265,524,03859316-2,03859316-2,03859316-2
HERIBERG,HIENDL,"",STRAUBING,"",DE,"",48.816667,12.566667,3,03859316,1975,1970,08/07/1970,"SUDDEUTSCHE KALKSTICKSTOFF WERKE AKTIENGESELLSCHAFT",H000000017265,524,03859316-3,03859316-3,03859316-3
"DAVID A",HUTCHINGS,"",STOW,OH,US,44224,41.1735,-81.4497,1,03859317,1975,1973,09/28/1973,"GOODYEAR TIRE RUBBER COMPANY",H000000000153,552,03859317-1,03859317-1,03859317-1
"WILLIAM M",LESUER,"",CLEVELAND,OH,US,44199,41.505351,-81.693427,1,03859318,1975,1972,02/01/1972,"LUBRIZOL CORPORATION",H000000000668,560/508/536/554,03859318-1,03859318-1,03859318-1
"JOSEPH J",MROWCA,"",WILMINGTON,DE,US,19899,39.735632,-75.547657,1,03859319,1975,1972,09/29/1972,"E I DU PONT DE NEMOURS AND COMPANY",H000000000024,554,03859319-1,03859319-1,03859319-1
"JOHN HEATHCOTE",ATHERTON,"",MANCHESTER,"",GB,"",53.5,-2.216667,1,03859320,1975,1973,03/12/1973,"IMPERIAL CHEMICAL INDUSTRIES PLC",A000010517934,556/427/428,03859320-1,03859320-1,03859320-1
"FRANK J",TRAVER,"",TROY,NY,US,12183,42.744346,-73.695668,1,03859321,1975,1971,03/17/1971,"GENERAL ELECTRIC COMPANY",H000000000005,252/554/556,03859321-1,03859321-1,03859321-1
